(dyn/cm2)      (K)     (cm)   (g/mol)
Pressure     Temp    Hight       mu        OH        H2       H2O         H         O        CH         C       CH2       CH3       CH4        C2      C2H2       C2H      C2H3      C2H4      C2H5      C2H6        CO       CO2     CH2OH      H2CO       HCO      CH3O     CH3OH     CH3CO        O2     H2CCO      HCCO         N        NH        CN       HCN        NO       NH2        N2       NH3      N2H2       N2H      N2H3      N2H4       HNO      H2CN      HNCO       NO2       N2O      C4H2    CH2NH2     CH2NH    CH3NH2    CH3CHO      HNO2       NCO       HO2      H2O2      HC3N     CH3CN     CH2CN    C2H3CN      C3H3      C3H2      C3H4      C4H3      C4H5      C6H6      C6H5       O_1     CH2_1      N_2D        He
9.885E+06  1850.8 -5.71E+07    2.50  2.6069E-08  8.3133E-01  1.6266E-03  1.5777E-04  3.2886E-12  1.4445E-14  5.1389E-16  2.3901E-11  9.3248E-08  2.4362E-05  1.2385E-19  6.3439E-09  1.3039E-14  9.8673E-13  8.7572E-10  2.2551E-13  7.2633E-12  4.7755E-03  2.3257E-06  1.0667E-12  1.6403E-08  3.7680E-09  8.5145E-14  2.8850E-11  3.9481E-14  2.8256E-15  9.0725E-11  4.0572E-14  6.6426E-13  2.0047E-11  3.0940E-12  1.0287E-06  1.5202E-11  2.9499E-09  5.6002E-04  4.6859E-06  4.8475E-15  1.4521E-12  1.5056E-17  6.3845E-17  1.4448E-14  7.5439E-12  5.8013E-10  1.2624E-20  7.2817E-17  8.8444E-18  1.1736E-14  4.1639E-11  1.3093E-13  1.8961E-13  9.7394E-20  4.4099E-14  1.3502E-17  2.9820E-16  7.1557E-16  5.2148E-12  4.5043E-13  8.7171E-17  4.1819E-15  1.6107E-17  9.3541E-15  7.3456E-22  3.0175E-21  3.2280E-23  5.3365E-26  8.4789E-18  8.8666E-13  4.1242E-15  1.6152E-01
8.805E+06  1794.1 -5.38E+07    2.50  1.5396E-08  8.3137E-01  1.6324E-03  1.0504E-04  1.3104E-12  5.2818E-15  1.5421E-16  1.2733E-11  7.7913E-08  3.0385E-05  3.4669E-20  5.4775E-09  5.9264E-15  7.0745E-13  9.8776E-10  2.1077E-13  9.7539E-12  4.7695E-03  2.4676E-06  7.4932E-13  1.4700E-08  2.6052E-09  5.5134E-14  2.8200E-11  3.1629E-14  1.1389E-15  8.3457E-11  2.4674E-14  2.6272E-13  9.6236E-12  1.5685E-12  9.1927E-07  7.9926E-12  1.9074E-09  5.6011E-04  4.6803E-06  2.8012E-15  8.2174E-13  8.0701E-18  4.2164E-17  7.0412E-15  5.1777E-12  5.2152E-10  4.4635E-21  3.6438E-17  6.4202E-18  8.6649E-15  3.6990E-11  1.3024E-13  2.0041E-13  4.0868E-20  2.4869E-14  5.0523E-18  1.4319E-16  5.3587E-16  5.5583E-12  3.4436E-13  8.7672E-17  3.0967E-15  9.5214E-18  9.1997E-15  4.3089E-22  2.5090E-21  0.0000E+00  0.0000E+00  2.2918E-18  4.3818E-13  9.7762E-16  1.6152E-01
7.843E+06  1745.9 -5.06E+07    2.50  9.6403E-09  8.3139E-01  1.6380E-03  7.3263E-05  5.7921E-13  2.1217E-15  5.2144E-17  7.1364E-12  6.5126E-08  3.6255E-05  1.0880E-20  4.6894E-09  2.8629E-15  5.0929E-13  1.0637E-09  1.9055E-13  1.2156E-11  4.7637E-03  2.6051E-06  5.3598E-13  1.3171E-08  1.8579E-09  3.6675E-14  2.7017E-11  2.5191E-14  5.0876E-16  7.5678E-11  1.5498E-14  1.1477E-13  4.9757E-12  8.4654E-13  8.2219E-07  4.5129E-12  1.2822E-09  5.6021E-04  4.6281E-06  1.6924E-15  4.8933E-13  4.5306E-18  2.8450E-17  3.6941E-15  3.6304E-12  4.6917E-10  1.7644E-21  1.9558E-17  4.5944E-18  6.4177E-15  3.2542E-11  1.2546E-13  2.0368E-13  1.8744E-20  1.4787E-14  2.0987E-18  7.4037E-17  3.9945E-16  5.6960E-12  2.6307E-13  8.4254E-17  2.2693E-15  5.7263E-18  8.6576E-15  2.5305E-22  1.9956E-21  2.7717E-24  1.5738E-27  7.1411E-19  2.2951E-13  2.6967E-16  1.6153E-01
6.986E+06  1705.1 -4.75E+07    2.50  6.3853E-09  8.3140E-01  1.6430E-03  5.3453E-05  2.8291E-13  9.3387E-16  1.9801E-17  4.2028E-12  5.4477E-08  4.1445E-05  3.8167E-21  3.9841E-09  1.4680E-15  3.6831E-13  1.0958E-09  1.6688E-13  1.4097E-11  4.7585E-03  2.7357E-06  3.9015E-13  1.1798E-08  1.3654E-09  2.5034E-14  2.5380E-11  1.9951E-14  2.5085E-16  6.7695E-11  1.0048E-14  5.5409E-14  2.7745E-12  4.8745E-13  7.3896E-07  2.7395E-12  8.9831E-10  5.6031E-04  4.5489E-06  1.0678E-15  3.0612E-13  2.6651E-18  1.9741E-17  2.0879E-15  2.6093E-12  4.2392E-10  7.7915E-22  1.1235E-17  3.2464E-18  4.7861E-15  2.8472E-11  1.1762E-13  1.9932E-13  9.3964E-21  9.2879E-15  9.6375E-19  4.1091E-17  2.9781E-16  5.6428E-12  2.0168E-13  7.7841E-17  1.6476E-15  3.5054E-18  7.8128E-15  1.4894E-22  1.5218E-21  7.5490E-23  3.0972E-26  2.5526E-19  1.2722E-13  8.6422E-17  1.6153E-01
6.223E+06  1670.3 -4.44E+07    2.50  4.4536E-09  8.3141E-01  1.6469E-03  4.0650E-05  1.5149E-13  4.4738E-16  8.3720E-18  2.5919E-12  4.5615E-08  4.5544E-05  1.4852E-21  3.3630E-09  7.9579E-16  2.6765E-13  1.0841E-09  1.4200E-13  1.5303E-11  4.7544E-03  2.8579E-06  2.8864E-13  1.0565E-08  1.0318E-09  1.7499E-14  2.3414E-11  1.5722E-14  1.3540E-16  5.9812E-11  6.7096E-15  2.9461E-14  1.6660E-12  2.9937E-13  6.7020E-07  1.7851E-12  6.5663E-10  5.6040E-04  4.4651E-06  7.0149E-16  2.0043E-13  1.6400E-18  1.4174E-17  1.2690E-15  1.9274E-12  3.8622E-10  3.8254E-22  6.8705E-18  2.2696E-18  3.6081E-15  2.4896E-11  1.0800E-13  1.8838E-13  5.1319E-21  6.1633E-15  4.8524E-19  2.4332E-17  2.2320E-16  5.4440E-12  1.5587E-13  6.9701E-17  1.1870E-15  2.1832E-18  6.7876E-15  8.7941E-23  1.1174E-21  3.3432E-22  9.8373E-26  1.0354E-19  7.4337E-14  3.1939E-17  1.6153E-01
5.543E+06  1640.6 -4.14E+07    2.50  3.2564E-09  8.3141E-01  1.6494E-03  3.2112E-05  8.8236E-14  2.3173E-16  3.9079E-18  1.6680E-12  3.8238E-08  4.8274E-05  6.3600E-22  2.8230E-09  4.5424E-16  1.9545E-13  1.0339E-09  1.1771E-13  1.5639E-11  4.7516E-03  2.9706E-06  2.1675E-13  9.4581E-09  7.9988E-10  1.2500E-14  2.1242E-11  1.2335E-14  7.9390E-17  5.2264E-11  4.6047E-15  1.7160E-14  1.0735E-12  1.9565E-13  6.1469E-07  1.2443E-12  5.0034E-10  5.6048E-04  4.3887E-06  4.7826E-16  1.3682E-13  1.0530E-18  1.0554E-17  8.2635E-16  1.4643E-12  3.5549E-10  2.0743E-22  4.4494E-18  1.5728E-18  2.7546E-15  2.1820E-11  9.7556E-14  1.7247E-13  3.0384E-21  4.3126E-15  2.6573E-19  1.5283E-17  1.6864E-16  5.1413E-12  1.2174E-13  6.0845E-17  8.4972E-16  1.3824E-18  5.6981E-15  5.2125E-23  7.9298E-22  0.0000E+00  0.0000E+00  4.7155E-20  4.5606E-14  1.3486E-17  1.6154E-01
4.937E+06  1615.3 -3.85E+07    2.50  2.4856E-09  8.3142E-01  1.6504E-03  2.6263E-05  5.5490E-14  1.2892E-16  1.9971E-18  1.1163E-12  3.2094E-08  4.9509E-05  2.9738E-22  2.3586E-09  2.7188E-16  1.4342E-13  9.5369E-10  9.5306E-14  1.5129E-11  4.7503E-03  3.0730E-06  1.6500E-13  8.4658E-09  6.3483E-10  9.1079E-15  1.8978E-11  9.6391E-15  5.0182E-17  4.5214E-11  3.2407E-15  1.0875E-14  7.3863E-13  1.3550E-13  5.7023E-07  9.2319E-13  3.9641E-10  5.6055E-04  4.3234E-06  3.3731E-16  9.7036E-14  7.0327E-19  8.1406E-18  5.7355E-16  1.1426E-12  3.3061E-10  1.2325E-22  3.0358E-18  1.0819E-18  2.1298E-15  1.9185E-11  8.6908E-14  1.5340E-13  1.9379E-21  3.1707E-15  1.5708E-19  1.0127E-17  1.2856E-16  4.7679E-12  9.6122E-14  5.1974E-17  6.0499E-16  8.8920E-19  4.6381E-15  3.1025E-23  5.4588E-22  0.0000E+00  0.0000E+00  2.3869E-20  2.9258E-14  6.4368E-18  1.6154E-01
4.398E+06  1593.7 -3.56E+07    2.50  1.9728E-09  8.3142E-01  1.6500E-03  2.2167E-05  3.7411E-14  7.6554E-17  1.1083E-18  7.7418E-13  2.6972E-08  4.9281E-05  1.5066E-22  1.9626E-09  1.6995E-16  1.0573E-13  8.5369E-10  7.5546E-14  1.3926E-11  4.7504E-03  3.1647E-06  1.2717E-13  7.5760E-09  5.1469E-10  6.7559E-15  1.6721E-11  7.5057E-15  3.3958E-17  3.8766E-11  2.3339E-15  7.4416E-15  5.3948E-13  9.8943E-14  5.3464E-07  7.2503E-13  3.2545E-10  5.6060E-04  4.2684E-06  2.4535E-16  7.1247E-14  4.8700E-19  6.4852E-18  4.2188E-16  9.1375E-13  3.1042E-10  7.9580E-23  2.1719E-18  7.3943E-19  1.6662E-15  1.6922E-11  7.6470E-14  1.3289E-13  1.3223E-21  2.4386E-15  9.9512E-20  7.0436E-18  9.8854E-17  4.3506E-12  7.6680E-14  4.3549E-17  4.2878E-16  5.8040E-19  3.6720E-15  1.8542E-23  3.6567E-22  0.0000E+00  0.0000E+00  1.3298E-20  1.9552E-14  3.4345E-18  1.6154E-01
3.917E+06  1575.3 -3.27E+07    2.50  1.6219E-09  8.3143E-01  1.6484E-03  1.9249E-05  2.6860E-14  4.8220E-17  6.6274E-19  5.5460E-13  2.2695E-08  4.7751E-05  8.2084E-23  1.6274E-09  1.1050E-16  7.8282E-14  7.4384E-10  5.8756E-14  1.2256E-11  4.7519E-03  3.2460E-06  9.9118E-14  6.7783E-09  4.2540E-10  5.0926E-15  1.4548E-11  5.8260E-15  2.4440E-17  3.2970E-11  1.7162E-15  5.4574E-15  4.1584E-13  7.5785E-14  5.0602E-07  5.9936E-13  2.7591E-10  5.6064E-04  4.2220E-06  1.8354E-16  5.3978E-14  3.4869E-19  5.3179E-18  3.2698E-16  7.4706E-13  2.9395E-10  5.5384E-23  1.6221E-18  5.0274E-19  1.3173E-15  1.4966E-11  6.6530E-14  1.1243E-13  9.5899E-22  1.9533E-15  6.7117E-20  5.1184E-18  7.6605E-17  3.9118E-12  6.1736E-14  3.5862E-17  3.0272E-16  3.8400E-19  2.8358E-15  1.1129E-23  2.3905E-22  0.0000E+00  0.0000E+00  8.0794E-21  1.3559E-14  2.0264E-18  1.6154E-01
3.489E+06  1559.6 -2.99E+07    2.50  1.3764E-09  8.3143E-01  1.6456E-03  1.7148E-05  2.0406E-14  3.2029E-17  4.2384E-19  4.0908E-13  1.9120E-08  4.5163E-05  4.7752E-23  1.3455E-09  7.4449E-17  5.8202E-14  6.3272E-10  4.4931E-14  1.0363E-11  4.7543E-03  3.3172E-06  7.8034E-14  6.0630E-09  3.5773E-10  3.8944E-15  1.2513E-11  4.5093E-15  1.8592E-17  2.7840E-11  1.2860E-15  4.2585E-15  3.3637E-13  6.0577E-14  4.8288E-07  5.1876E-13  2.4070E-10  5.6068E-04  4.1824E-06  1.4083E-16  4.2062E-14  2.5750E-19  4.4737E-18  2.6558E-16  6.2284E-13  2.8042E-10  4.1226E-23  1.2596E-18  3.4028E-19  1.0512E-15  1.3265E-11  5.7292E-14  9.3121E-14  7.3452E-22  1.6223E-15  4.7894E-20  3.8690E-18  5.9774E-17  3.4702E-12  5.0107E-14  2.9071E-17  2.1304E-16  2.5725E-19  2.1423E-15  6.7067E-24  1.5295E-22  1.6566E-22  1.7085E-26  5.3066E-21  9.7215E-15  1.3083E-18  1.6154E-01
3.108E+06  1546.1 -2.71E+07    2.50  1.2018E-09  8.3144E-01  1.6422E-03  1.5628E-05  1.6307E-14  2.2310E-17  2.8784E-19  3.0975E-13  1.6127E-08  4.1808E-05  2.9461E-23  1.1097E-09  5.1791E-17  4.3442E-14  5.2685E-10  3.3851E-14  8.4556E-12  4.7576E-03  3.3791E-06  6.1986E-14  5.4218E-09  3.0549E-10  3.0165E-15  1.0654E-11  3.4815E-15  1.4865E-17  2.3358E-11  9.7998E-16  3.5117E-15  2.8402E-13  5.0288E-14  4.6405E-07  4.6777E-13  2.1539E-10  5.6071E-04  4.1480E-06  1.1058E-16  3.3611E-14  1.9570E-19  3.8493E-18  2.2491E-16  5.2827E-13  2.6923E-10  3.2589E-23  1.0133E-18  2.2951E-19  8.4590E-16  1.1776E-11  4.8883E-14  7.5676E-14  5.9075E-22  1.3914E-15  3.5948E-20  3.0300E-18  4.6926E-17  3.0412E-12  4.0956E-14  2.3236E-17  1.4954E-16  1.7431E-19  1.5872E-15  4.0586E-24  9.6031E-23  1.4995E-22  1.3776E-26  3.7368E-21  7.1817E-15  9.1516E-19  1.6153E-01
2.768E+06  1534.7 -2.44E+07    2.50  1.0762E-09  8.3145E-01  1.6382E-03  1.4533E-05  1.3630E-14  1.6211E-17  2.0619E-19  2.4007E-13  1.3618E-08  3.7975E-05  1.9152E-23  9.1344E-10  3.7072E-17  3.2544E-14  4.3058E-10  2.5173E-14  6.6859E-12  4.7613E-03  3.4326E-06  4.9627E-14  4.8470E-09  2.6444E-10  2.3629E-15  8.9892E-12  2.6820E-15  1.2423E-17  1.9488E-11  7.5804E-16  3.0408E-15  2.4909E-13  4.3158E-14  4.4864E-07  4.3740E-13  1.9712E-10  5.6073E-04  4.1179E-06  8.8678E-17  2.7462E-14  1.5278E-19  3.3782E-18  1.9765E-16  4.5482E-13  2.5991E-10  2.7174E-23  8.4161E-19  1.5438E-19  6.8566E-16  1.0467E-11  4.1368E-14  6.0474E-14  4.9618E-22  1.2277E-15  2.8223E-20  2.4491E-18  3.7036E-17  2.6361E-12  3.3679E-14  1.8341E-17  1.0477E-16  1.1936E-19  1.1563E-15  2.4660E-24  5.9317E-23  7.8841E-22  6.6039E-26  2.7992E-21  5.4485E-15  6.8725E-19  1.6153E-01
2.466E+06  1525.0 -2.16E+07    2.50  9.8592E-10  8.3145E-01  1.6341E-03  1.3760E-05  1.1860E-14  1.2235E-17  1.5496E-19  1.9005E-13  1.1515E-08  3.3923E-05  1.3053E-23  7.5104E-10  2.7238E-17  2.4474E-14  3.4628E-10  1.8514E-14  5.1434E-12  4.7652E-03  3.4784E-06  4.0011E-14  4.3317E-09  2.3169E-10  1.8695E-15  7.5228E-12  2.0625E-15  1.0804E-17  1.6181E-11  5.9441E-16  2.7505E-15  2.2598E-13  3.8149E-14  4.3597E-07  4.2252E-13  1.8404E-10  5.6075E-04  4.0913E-06  7.2506E-17  2.2890E-14  1.2236E-19  3.0173E-18  1.7955E-16  3.9676E-13  2.5214E-10  2.3771E-23  7.1984E-19  1.0370E-19  5.5953E-16  9.3111E-12  3.4761E-14  4.7619E-14  4.3330E-22  1.1110E-15  2.3073E-20  2.0367E-18  2.9380E-17  2.2628E-12  2.7848E-14  1.4321E-17  7.3333E-17  8.2570E-20  8.3046E-16  1.5054E-24  3.6152E-23  4.4845E-22  3.4971E-26  2.2163E-21  4.2343E-15  5.4984E-19  1.6153E-01
2.196E+06  1516.6 -1.89E+07    2.50  9.2028E-10  8.3146E-01  1.6300E-03  1.3222E-05  1.0667E-14  9.5266E-18  1.2112E-19  1.5307E-13  9.7484E-09  2.9896E-05  9.2491E-24  6.1701E-10  2.0446E-17  1.8466E-14  2.7488E-10  1.3496E-14  3.8694E-12  4.7692E-03  3.5180E-06  3.2442E-14  3.8700E-09  2.0501E-10  1.4911E-15  6.2535E-12  1.5839E-15  9.7091E-18  1.3384E-11  4.7133E-16  2.5784E-15  2.1079E-13  3.4541E-14  4.2540E-07  4.1925E-13  1.7468E-10  5.6077E-04  4.0679E-06  6.0290E-17  1.9391E-14  1.0027E-19  2.7344E-18  1.6762E-16  3.4982E-13  2.4558E-10  2.1632E-23  6.3132E-19  6.9605E-20  4.5918E-16  8.2881E-12  2.9045E-14  3.7046E-14  3.9075E-22  1.0263E-15  1.9501E-20  1.7340E-18  2.3406E-17  1.9269E-12  2.3129E-14  1.1084E-17  5.1304E-17  5.7611E-20  5.8966E-16  9.2286E-25  2.1798E-23  2.6520E-22  1.9576E-26  1.8362E-21  3.3564E-15  4.6330E-19  1.6153E-01
1.956E+06  1509.3 -1.61E+07    2.50  8.7158E-10  8.3146E-01  1.6261E-03  1.2850E-05  9.8422E-15  7.5996E-18  9.7603E-20  1.2498E-13  8.2619E-09  2.6079E-05  6.7558E-24  5.0682E-10  1.5612E-17  1.3974E-14  2.1612E-10  9.7750E-15  2.8626E-12  4.7729E-03  3.5532E-06  2.6418E-14  3.4566E-09  1.8277E-10  1.1968E-15  5.1713E-12  1.2153E-15  8.9503E-18  1.1039E-11  3.7703E-16  2.4848E-15  2.0090E-13  3.1859E-14  4.1638E-07  4.2479E-13  1.6794E-10  5.6079E-04  4.0477E-06  5.0847E-17  1.6634E-14  8.3832E-20  2.5068E-18  1.5985E-16  3.1096E-13  2.3996E-10  2.0299E-23  5.6525E-19  4.6745E-20  3.7860E-16  7.3808E-12  2.4173E-14  2.8560E-14  3.6133E-22  9.6344E-16  1.6915E-20  1.5037E-18  1.8716E-17  1.6312E-12  1.9280E-14  8.5237E-18  3.5903E-17  4.0491E-20  4.1530E-16  5.6817E-25  1.3047E-23  3.9000E-22  2.7619E-26  1.5756E-21  2.7019E-15  4.0635E-19  1.6153E-01
1.743E+06  1502.7 -1.34E+07    2.50  8.3325E-10  8.3147E-01  1.6225E-03  1.2579E-05  9.2314E-15  6.1584E-18  8.0216E-20  1.0296E-13  7.0090E-09  2.2608E-05  5.0336E-24  4.1649E-10  1.2056E-17  1.0601E-14  1.6898E-10  7.0548E-15  2.0963E-12  4.7763E-03  3.5858E-06  2.1571E-14  3.0867E-09  1.6372E-10  9.6426E-16  4.2620E-12  9.3213E-16  8.3882E-18  9.0903E-12  3.0335E-16  2.4381E-15  1.9418E-13  2.9736E-14  4.0842E-07  4.3637E-13  1.6283E-10  5.6080E-04  4.0306E-06  4.3344E-17  1.4384E-14  7.1216E-20  2.3164E-18  1.5459E-16  2.7790E-13  2.3500E-10  1.9439E-23  5.1378E-19  3.1425E-20  3.1325E-16  6.5753E-12  2.0078E-14  2.1895E-14  3.3975E-22  9.1393E-16  1.4920E-20  1.3196E-18  1.5010E-17  1.3761E-12  1.6115E-14  6.5326E-18  2.5149E-17  2.8613E-20  2.9121E-16  3.5103E-25  7.7810E-24  4.3941E-22  3.0103E-26  1.3827E-21  2.1971E-15  3.6573E-19  1.6153E-01
1.552E+06  1496.3 -1.07E+07    2.50  7.9923E-10  8.3147E-01  1.6194E-03  1.2343E-05  8.7073E-15  5.0183E-18  6.6382E-20  8.5103E-14  5.9502E-09  1.9566E-05  3.7780E-24  3.4256E-10  9.3526E-18  8.0548E-15  1.3197E-10  5.0895E-15  1.5312E-12  4.7792E-03  3.6182E-06  1.7628E-14  2.7559E-09  1.4688E-10  7.7789E-16  3.5085E-12  7.1508E-16  7.9074E-18  7.4842E-12  2.4462E-16  2.4078E-15  1.8866E-13  2.7872E-14  4.0099E-07  4.5065E-13  1.5841E-10  5.6081E-04  4.0169E-06  3.7185E-17  1.2471E-14  6.1144E-20  2.1485E-18  1.5032E-16  2.4885E-13  2.3043E-10  1.8758E-23  4.7080E-19  2.1166E-20  2.5972E-16  5.8601E-12  1.6681E-14  1.6760E-14  3.2152E-22  8.7041E-16  1.3238E-20  1.1631E-18  1.2062E-17  1.1603E-12  1.3490E-14  5.0061E-18  1.7642E-17  2.0279E-20  2.0413E-16  2.1746E-25  4.6423E-24  2.1365E-21  1.4203E-25  1.2227E-21  1.7933E-15  3.3219E-19  1.6153E-01
1.383E+06  1489.7 -8.02E+06    2.50  7.6414E-10  8.3148E-01  1.6168E-03  1.2079E-05  8.1648E-15  4.0679E-18  5.4565E-20  7.0156E-14  5.0533E-09  1.6987E-05  2.8185E-24  2.8215E-10  7.2352E-18  6.1238E-15  1.0345E-10  3.6824E-15  1.1246E-12  4.7817E-03  3.6531E-06  1.4388E-14  2.4605E-09  1.3151E-10  6.2654E-16  2.8915E-12  5.4902E-16  7.4130E-18  6.1698E-12  1.9695E-16  2.3645E-15  1.8254E-13  2.6022E-14  3.9363E-07  4.6368E-13  1.5379E-10  5.6082E-04  4.0067E-06  3.1947E-17  1.0779E-14  5.2723E-20  1.9915E-18  1.4561E-16  2.2253E-13  2.2600E-10  1.7996E-23  4.3159E-19  1.4292E-20  2.1544E-16  5.2253E-12  1.3897E-14  1.2865E-14  3.0293E-22  8.2653E-16  1.1679E-20  1.0213E-18  9.7041E-18  9.8104E-13  1.1297E-14  3.8498E-18  1.2400E-17  1.4376E-20  1.4368E-16  1.3495E-25  2.7819E-24  0.0000E+00  0.0000E+00  1.0724E-21  1.4592E-15  2.9913E-19  1.6153E-01
1.232E+06  1482.6 -5.34E+06    2.50  7.2384E-10  8.3148E-01  1.6146E-03  1.1731E-05  7.5301E-15  3.2478E-18  4.3991E-20  5.7365E-14  4.2923E-09  1.4862E-05  2.0644E-24  2.3284E-10  5.5443E-18  4.6549E-15  8.1765E-11  2.6806E-15  8.3667E-13  4.7837E-03  3.6927E-06  1.1708E-14  2.1969E-09  1.1715E-10  5.0252E-16  2.3911E-12  4.2212E-16  6.8379E-18  5.0998E-12  1.5778E-16  2.2828E-15  1.7434E-13  2.4019E-14  3.8595E-07  4.7132E-13  1.4824E-10  5.6083E-04  4.0002E-06  2.7350E-17  9.2395E-15  4.5368E-20  1.8370E-18  1.3931E-16  1.9809E-13  2.2147E-10  1.6952E-23  3.9280E-19  9.6884E-21  1.7855E-16  4.6619E-12  1.1635E-14  9.9431E-15  2.8129E-22  7.7755E-16  1.0136E-20  8.8656E-19  7.8088E-18  8.3428E-13  9.4548E-15  2.9811E-18  8.7382E-18  1.0169E-20  1.0195E-16  8.3826E-26  1.6814E-24  4.4629E-22  2.7500E-26  9.1926E-22  1.1762E-15  2.6266E-19  1.6153E-01
1.097E+06  1474.7 -2.66E+06    2.50  6.7610E-10  8.3148E-01  1.6128E-03  1.1267E-05  6.7736E-15  2.5339E-18  3.4443E-20  4.6323E-14  3.6454E-09  1.3149E-05  1.4700E-24  1.9257E-10  4.1860E-18  3.5350E-15  6.5375E-11  1.9678E-15  6.3424E-13  4.7854E-03  3.7392E-06  9.4855E-15  1.9619E-09  1.0356E-10  4.0055E-16  1.9873E-12  3.2515E-16  6.1548E-18  4.2310E-12  1.2541E-16  2.1477E-15  1.6325E-13  2.1791E-14  3.7768E-07  4.7019E-13  1.4131E-10  5.6084E-04  3.9972E-06  2.3234E-17  7.8218E-15  3.8744E-20  1.6808E-18  1.3077E-16  1.7510E-13  2.1666E-10  1.5525E-23  3.5270E-19  6.5904E-21  1.4767E-16  4.1623E-12  9.8057E-15  7.7621E-15  2.5538E-22  7.2102E-16  8.5807E-21  7.5632E-19  6.2808E-18  7.1525E-13  7.9016E-15  2.3305E-18  6.1748E-18  7.1637E-21  7.3152E-17  5.2066E-26  1.0279E-24  0.0000E+00  0.0000E+00  7.6134E-22  9.3457E-16  2.2202E-19  1.6153E-01
9.771E+05  1465.8  0.00E+00    2.50  6.2104E-10  8.3149E-01  1.6114E-03  1.0678E-05  5.9151E-15  1.9230E-18  2.6040E-20  3.6844E-14  3.0946E-09  1.1786E-05  1.0118E-24  1.5959E-10  3.1035E-18  2.6798E-15  5.2960E-11  1.4581E-15  4.9127E-13  4.7866E-03  3.7937E-06  7.6447E-15  1.7524E-09  9.0734E-11  3.1693E-16  1.6617E-12  2.5093E-16  5.3805E-18  3.5248E-12  9.8738E-17  1.9591E-15  1.4929E-13  1.9368E-14  3.6870E-07  4.5860E-13  1.3290E-10  5.6085E-04  3.9973E-06  1.9530E-17  6.5246E-15  3.2718E-20  1.5223E-18  1.1995E-16  1.5350E-13  2.1150E-10  1.3746E-23  3.1119E-19  4.4980E-21  1.2176E-16  3.7191E-12  8.3244E-15  6.1300E-15  2.2565E-22  6.5716E-16  7.0513E-21  6.3192E-19  5.0457E-18  6.1890E-13  6.5901E-15  1.8413E-18  4.3738E-18  5.0167E-21  5.3140E-17  3.2302E-26  6.3622E-25  0.0000E+00  0.0000E+00  6.0530E-22  7.2984E-16  1.7935E-19  1.6153E-01
8.704E+05  1455.9  2.65E+06    2.50  5.6091E-10  8.3149E-01  1.6102E-03  9.9846E-06  5.0133E-15  1.4187E-18  1.8997E-20  2.8848E-14  2.6247E-09  1.0698E-05  6.7230E-25  1.3240E-10  2.2570E-18  2.0261E-15  4.3432E-11  1.0896E-15  3.8852E-13  4.7876E-03  3.8567E-06  6.1288E-15  1.5657E-09  7.8779E-11  2.4893E-16  1.3979E-12  1.9395E-16  4.5670E-18  2.9474E-12  7.6961E-17  1.7322E-15  1.3328E-13  1.6864E-14  3.5909E-07  4.3716E-13  1.2330E-10  5.6086E-04  4.0000E-06  1.6231E-17  5.3623E-15  2.7293E-20  1.3643E-18  1.0750E-16  1.3345E-13  2.0599E-10  1.1760E-23  2.6955E-19  3.0748E-21  1.0005E-16  3.3258E-12  7.1147E-15  4.8956E-15  1.9396E-22  5.8854E-16  5.6234E-21  5.1700E-19  4.0449E-18  5.4033E-13  5.4826E-15  1.4691E-18  3.1012E-18  3.4875E-21  3.9029E-17  1.9979E-26  3.9801E-25  4.5703E-22  2.2779E-26  4.6182E-22  5.5982E-16  1.3840E-19  1.6153E-01
7.753E+05  1445.3  5.27E+06    2.50  4.9942E-10  8.3149E-01  1.6092E-03  9.2317E-06  4.1429E-15  1.0214E-18  1.3441E-20  2.2280E-14  2.2234E-09  9.8101E-06  4.3327E-25  1.0985E-10  1.6136E-18  1.5270E-15  3.5958E-11  8.1948E-16  3.1244E-13  4.7884E-03  3.9272E-06  4.8918E-15  1.3992E-09  6.7878E-11  1.9431E-16  1.1820E-12  1.5003E-16  3.7809E-18  2.4713E-12  5.9456E-17  1.4915E-15  1.1659E-13  1.4433E-14  3.4912E-07  4.0869E-13  1.1307E-10  5.6086E-04  4.0047E-06  1.3360E-17  4.3521E-15  2.2536E-20  1.2117E-18  9.4448E-17  1.1522E-13  2.0022E-10  9.7738E-24  2.2988E-19  2.1012E-21  8.1921E-17  2.9767E-12  6.1125E-15  3.9454E-15  1.6288E-22  5.1932E-16  4.3723E-21  4.1552E-19  3.2349E-18  4.7519E-13  4.5508E-15  1.1812E-18  2.1980E-18  2.4063E-21  2.8897E-17  1.2315E-26  2.5060E-25  0.0000E+00  0.0000E+00  3.4030E-22  4.2278E-16  1.0274E-19  1.6152E-01
